/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_11_115.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_11_115.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_11_115.jpg, 0, 0, 0, 7.729777E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_11_230.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_11_230.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_11_230.jpg, 0, 0, 0, 7.930634E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_11_331.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_11_331.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_11_331.jpg, 0, 0, 0, 7.906638E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_11_446.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_11_446.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_11_446.jpg, 0, 0, 0, 7.86446E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_11_547.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_11_547.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_11_547.jpg, 0, 0, 0, 7.82537E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_11_664.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_11_664.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_11_664.jpg, 0, 0, 0, 7.790999E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_11_765.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_11_765.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_11_765.jpg, 0, 0, 0, 7.888092E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_11_880.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_11_880.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_11_880.jpg, 0, 0, 0, 8.045655E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_11_985.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_11_985.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_11_985.jpg, 0, 0, 0, 8.27894E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_12_086.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_12_086.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_12_086.jpg, 0, 0, 0, 7.989979E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_12_199.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_12_199.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_12_199.jpg, 0, 0, 0, 7.928215E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_12_316.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_12_316.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_12_316.jpg, 0, 0, 0, 8.190346E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_12_431.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_12_431.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_12_431.jpg, 0, 0, 0, 8.110819E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_12_548.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_12_548.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_12_548.jpg, 0, 0, 0, 8.126815E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_12_663.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_12_663.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_12_663.jpg, 0, 0, 0, 8.141641E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_12_764.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_12_764.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_12_764.jpg, 0, 0, 0, 7.819179E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_12_882.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_12_882.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_12_882.jpg, 0, 0, 0, 7.824242E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_12_998.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_12_998.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_12_998.jpg, 0, 0, 0, 7.819882E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_13_098.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_13_098.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_13_098.jpg, 0, 0, 0, 8.068592E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_13_214.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_13_214.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_13_214.jpg, 0, 0, 0, 7.750079E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_13_329.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_13_329.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_13_329.jpg, 0, 0, 0, 7.775857E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_13_430.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_13_430.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_13_430.jpg, 0, 0, 0, 8.05368E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_13_531.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_13_531.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_13_531.jpg, 0, 0, 0, 8.198372E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_13_632.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_13_632.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_13_632.jpg, 0, 0, 0, 8.415038E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_13_749.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_13_749.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_13_749.jpg, 0, 0, 0, 7.849132E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_13_861.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_13_861.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_13_861.jpg, 0, 0, 0, 8.040241E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_13_962.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_13_962.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_13_962.jpg, 0, 0, 0, 7.862052E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_14_062.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_14_062.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_14_062.jpg, 0, 0, 0, 7.851395E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_14_182.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_14_182.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_14_182.jpg, 0, 0, 0, 7.914243E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_14_283.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_14_283.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_14_283.jpg, 0, 0, 0, 7.807749E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_14_398.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_14_398.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_14_398.jpg, 0, 0, 0, 8.083518E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_14_520.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_14_520.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_14_520.jpg, 0, 0, 0, 7.839838E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_14_629.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_14_629.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_14_629.jpg, 0, 0, 0, 7.890168E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_14_730.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_14_730.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_14_730.jpg, 0, 0, 0, 7.938911E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_14_845.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_14_845.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_14_845.jpg, 0, 0, 0, 7.930928E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_14_947.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_14_947.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_14_947.jpg, 0, 0, 0, 7.796617E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_15_063.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_15_063.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_15_063.jpg, 0, 0, 0, 8.238333E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_15_182.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_15_182.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_15_182.jpg, 0, 0, 0, 7.852707E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_15_298.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_15_298.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_15_298.jpg, 0, 0, 0, 8.040887E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_15_412.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_15_412.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_15_412.jpg, 0, 0, 0, 7.894421E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_15_527.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_15_527.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_15_527.jpg, 0, 0, 0, 8.078711E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_15_637.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_15_637.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_15_637.jpg, 0, 0, 0, 8.001787E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_15_745.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_15_745.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_15_745.jpg, 0, 0, 0, 7.820864E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_15_846.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_15_846.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_15_846.jpg, 0, 0, 0, 7.963723E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_15_964.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_15_964.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_15_964.jpg, 0, 0, 0, 7.889337E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_16_080.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_16_080.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_16_080.jpg, 0, 0, 0, 7.867275E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_16_181.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_16_181.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_16_181.jpg, 0, 0, 0, 7.93785E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_16_293.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_16_293.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_16_293.jpg, 0, 0, 0, 7.9871E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_16_394.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_16_394.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_16_394.jpg, 0, 0, 0, 7.845749E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_16_495.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_16_495.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_16_495.jpg, 0, 0, 0, 7.824051E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_16_596.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_16_596.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_16_596.jpg, 0, 0, 0, 7.928652E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_16_712.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_16_712.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_16_712.jpg, 0, 0, 0, 7.963829E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_16_814.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_16_814.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_16_814.jpg, 0, 0, 0, 7.871402E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_16_928.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_16_928.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_16_928.jpg, 0, 0, 0, 7.935692E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_17_029.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_17_029.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_17_029.jpg, 0, 0, 0, 7.766931E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_17_143.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_17_143.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_17_143.jpg, 0, 0, 0, 7.944652E-05
/Users/nguyentanviet/Desktop/data/IMG/center_2020_05_06_14_37_17_245.jpg, /Users/nguyentanviet/Desktop/data/IMG/left_2020_05_06_14_37_17_245.jpg, /Users/nguyentanviet/Desktop/data/IMG/right_2020_05_06_14_37_17_245.jpg, 0, 0, 0, 7.800127E-05
